ID = 1	3205.338112163496
ID = 6	3205.064172454027
ID = 7	3205.048849800985
ID = 9	3204.809378442432
ID = 15	3204.6251403694328
ID = 18	3204.541550726832
ID = 20	3204.52704525544
ID = 22	3204.464891832277
ID = 23	3204.430093051834
ID = 26	3204.2869070199868
ID = 28	3204.266975952671
ID = 31	3204.203751114861
ID = 32	3204.1906278632923
ID = 33	3204.183620246254
ID = 34	3204.14505059479
ID = 35	3204.136785766036
ID = 36	3204.0699666694436
ID = 37	3204.0555336557586
ID = 38	3204.0301243220993
ID = 40	3203.878708844407
ID = 41	3203.790135388343
ID = 42	3203.7466338243403
ID = 44	3203.697806532865
ID = 46	3203.6795868777813
ID = 53	3203.5772518463586
ID = 55	3203.570470654252
ID = 57	3203.5433169363573
ID = 59	3203.523311958772
ID = 63	3203.4808817212306
ID = 68	3203.450519607066
ID = 70	3203.3916839408525
ID = 71	3203.38852352566
ID = 73	3203.3450244224896
ID = 74	3203.3384787534083
ID = 75	3203.3163382983903
ID = 77	3203.221953526161
ID = 78	3203.2107093980753
ID = 79	3203.2092923787104
ID = 80	3203.161317110757
ID = 82	3203.035998573585
ID = 85	3202.9766174487463
ID = 88	3202.9576527614604
ID = 89	3202.902528205965
ID = 94	3202.8080625540883
ID = 96	3202.7150993467103
ID = 97	3202.695358872867
ID = 98	3202.687428841823
ID = 99	3202.685161294755
ID = 102	3202.6610169203227
ID = 103	3202.6605896389387
ID = 105	3202.640278184616
ID = 106	3202.6352997312156
ID = 107	3202.6127984019995
ID = 108	3202.6133810456076
ID = 109	3202.59295658908
ID = 111	3202.591596916144
ID = 112	3202.5903143521928
ID = 115	3202.56842530256
ID = 117	3202.5664986368074
ID = 119	3202.564098058945
ID = 120	3202.561358927914
ID = 122	3202.5553206196546
ID = 123	3202.5537163253653
ID = 124	3202.5493093966747
ID = 125	3202.5253506230106
ID = 128	3202.5079486287555
ID = 131	3202.4830345508844
ID = 132	3202.463388422138
ID = 133	3202.456966295609
ID = 134	3202.452081733872
ID = 135	3202.447173157083
ID = 136	3202.4387195047316
ID = 138	3202.421907117551
ID = 143	3202.3965056670286
ID = 144	3202.393548545043
ID = 146	3202.383166231551
ID = 147	3202.370673662289
ID = 148	3202.370865693017
ID = 150	3202.335554716624
ID = 155	3202.2929661726894
ID = 157	3202.2513159699306
ID = 158	3202.2494439802817
ID = 159	3202.2419080117174
ID = 161	3202.1897602418626
ID = 162	3202.187569335065
ID = 164	3202.1819100633793
ID = 166	3202.1731890770075
ID = 168	3202.1705759461493
ID = 169	3202.1626574447732
ID = 174	3202.127223642676
ID = 181	3202.091537724899
ID = 184	3202.0585546991947
ID = 187	3202.033951495121
ID = 189	3202.0131998854704
ID = 190	3202.0083690336805
ID = 191	3201.9653555600817
ID = 194	3201.9453294378172
ID = 196	3201.9425058401007
ID = 197	3201.9271125127793
ID = 198	3201.9271262277102
ID = 199	3201.9158857595744
ID = 204	3201.868543262887
ID = 205	3201.8652646495907
ID = 208	3201.8397554051494
ID = 211	3201.828719027218
ID = 212	3201.8232951370314
ID = 216	3201.774321531338
ID = 217	3201.7691334789715
ID = 219	3201.760717241442
ID = 221	3201.7524326906323
ID = 223	3201.725347590276
ID = 225	3201.7059891898994
ID = 228	3201.6909140066955
ID = 230	3201.658607603815
ID = 233	3201.634324356381
ID = 237	3201.4769076201223
ID = 238	3201.4750502833253
ID = 240	3201.4497249794795
ID = 244	5540.740686705762
ID = 246	3200.7393475790022
ID = 249	5541.8717744970245
ID = 250	5541.924041200845
ID = 251	5542.341215302811
ID = 252	5542.552216237099
ID = 254	3203.730278327662
ID = 256	3202.6400595303376
ID = 260	5544.034832083082
ID = 261	5544.398485135214
ID = 262	5544.625026948585
ID = 263	5544.9287368475025
ID = 265	5546.084651203361
ID = 266	3202.4219578505445
ID = 267	3202.162021792431
ID = 268	5546.263603913758
ID = 269	5546.371728413665
ID = 270	5548.112396751637
ID = 271	5548.277617607029
ID = 272	5548.869028353645
ID = 276	5549.482060722812
ID = 278	5550.0407547566565
ID = 279	5550.156147899948
ID = 284	5551.190270309492
ID = 288	5552.427207448756
ID = 289	5552.663850658542
ID = 291	5553.155583466463
ID = 295	5554.462333840314
ID = 298	5538.837759809572
ID = 299	5555.010835505399
ID = 305	5555.832684693734
ID = 306	5556.001701125828
ID = 309	5556.218699259172
ID = 310	5556.403655282337
ID = 315	5557.2796343853815
ID = 319	5557.698258726663
ID = 322	5558.129747084098
ID = 325	5558.326913360929
ID = 326	5558.409173701158
ID = 327	5558.684749719661
ID = 328	5558.777143666492
ID = 335	5559.6261329149
ID = 337	5559.963245635009
ID = 339	5557.2796343853815
ID = 342	5560.330700053653
ID = 343	5560.450553337963
ID = 347	5560.923656858817
ID = 350	5560.977802010228
ID = 352	5561.107571375342
ID = 353	5561.388602538034
ID = 354	5561.50396812401
ID = 357	5561.743734822971
ID = 358	5561.749886730636
ID = 361	5562.266776943427
ID = 362	5562.2849201823565
ID = 364	5562.589282106485
ID = 370	5549.3610564655355
ID = 372	5551.223775939788
ID = 374	5552.028124194241
ID = 377	5555.456462081083
ID = 378	5555.845587957798
ID = 379	5555.946685904089
ID = 381	5560.196651032772
ID = 382	5561.377380891195
ID = 384	3204.982429556966
ID = 386	3204.201360601867
ID = 389	3203.506121226164
ID = 390	3203.4717390309497
ID = 391	3203.2369448930135
ID = 395	3202.805487622766
ID = 396	3202.647716346755
ID = 397	3202.5213692934853
ID = 401	3201.9608589335367
ID = 404	3201.7686096049024
ID = 405	3201.764923203291
ID = 407	3201.6321260357786
ID = 410	3201.5392336761856
ID = 412	3201.5266908780386
ID = 414	3201.5193756934946
ID = 418	3201.5026910859256
ID = 420	3201.286481739603
ID = 421	3201.2564124591836
ID = 422	3201.2270139088687
ID = 424	3201.2175778780543
ID = 426	3201.205607201177
ID = 430	3200.92593572942
ID = 432	3200.9259099110977
ID = 433	3200.9013006286077
ID = 434	3200.6489494945436
ID = 438	5552.197500029433
ID = 442	5556.526586687102
ID = 443	5558.143370186775
ID = 444	5558.143330217077
ID = 445	5559.480222359416
ID = 447	3204.5412514397262
ID = 448	3204.39698330423
ID = 449	3202.422044989078
ID = 450	3202.243827242145
ID = 454	3201.6458321576724
ID = 456	3201.3969719225515
ID = 457	3201.2228048010966
ID = 458	3201.19843885985
ID = 462	3201.0421289457363
ID = 463	3200.925792621811
ID = 467	3200.569212609261
